date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:38	211627/211627	---M--	200	added ('OK')	image/jpeg	etag:%223215cb-33aab-61fc70e971800%22	https://brand-image.co.in/assets/img/service/print1.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/print1.jpg	(from https://brand-image.co.in/printing-service-agency-advertising.html)
16:29:39	179707/179707	---M--	200	added ('OK')	image/jpeg	etag:%223215c9-2bdfb-61fc70e971800%22	https://brand-image.co.in/assets/img/service/ppt.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/ppt.jpg	(from https://brand-image.co.in/printing-service-agency-advertising.html)
16:29:39	133716/133716	---M--	200	added ('OK')	image/jpeg	etag:%223215cc-20a54-61fc70e971800%22	https://brand-image.co.in/assets/img/service/print2.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/print2.jpg	(from https://brand-image.co.in/printing-service-agency-advertising.html)
16:29:40	87801/87801	---M--	200	added ('OK')	image/jpeg	etag:%22320b5d-156f9-61fc70e5a0f00%22	https://brand-image.co.in/assets/img/gallery/1..jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/gallery/1..jpg	(from https://brand-image.co.in/printing-service-agency-advertising.html)
16:29:40	355/355	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jan%202026%2010:59:39%20GMT	https://brand-image.co.in/assets/img/widget/quote-box.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/widget/quote-box.jpg	(from https://brand-image.co.in/printing-service-agency-advertising.html)
16:29:40	197462/197462	---M--	200	added ('OK')	image/jpeg	etag:%223215bf-30356-61fc70e971800%22	https://brand-image.co.in/assets/img/service/inshop.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/inshop.jpg	(from https://brand-image.co.in/shop-branding-services.html)
16:29:41	124370/124370	---M--	200	added ('OK')	image/jpeg	etag:%22321177-1e5d2-61fc70e971800%22	https://brand-image.co.in/assets/img/service/count.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/count.jpg	(from https://brand-image.co.in/shop-branding-services.html)
16:29:41	244318/244318	---M--	200	added ('OK')	image/jpeg	etag:%223210fe-3ba5e-61fc70e971800%22	https://brand-image.co.in/assets/img/service/bcc.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/bcc.jpg	(from https://brand-image.co.in/shop-branding-services.html)
16:29:41	174398/174398	---M--	200	added ('OK')	image/jpeg	etag:%223210de-2a93e-61fc70e971800%22	https://brand-image.co.in/assets/img/service/back.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/back.jpg	(from https://brand-image.co.in/shop-branding-services.html)
16:29:41	144413/144413	---M--	200	added ('OK')	image/jpeg	etag:%223215db-2341d-61fc70e971800%22	https://brand-image.co.in/assets/img/service/shop1.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/shop1.jpg	(from https://brand-image.co.in/shop-branding-services.html)
16:29:42	153242/153242	---M--	200	added ('OK')	image/jpeg	etag:%22321100-2569a-61fc70e971800%22	https://brand-image.co.in/assets/img/service/bord.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/bord.jpg	(from https://brand-image.co.in/shop-branding-services.html)
16:29:43	171495/171495	---M--	200	added ('OK')	image/jpeg	etag:%22320fb5-29de7-61fc70e971800%22	https://brand-image.co.in/assets/img/service/1.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/1.jpg	(from https://brand-image.co.in/outdoor-and-hoarding-advertising-agency.html)
16:29:43	144018/144018	---M--	200	added ('OK')	image/jpeg	etag:%223210c7-23292-61fc70e971800%22	https://brand-image.co.in/assets/img/service/3.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/3.jpg	(from https://brand-image.co.in/outdoor-and-hoarding-advertising-agency.html)
16:29:44	142457/142457	---M--	200	added ('OK')	image/jpeg	etag:%223215fb-22c79-61fc70e971800%22	https://brand-image.co.in/assets/img/service/walll222.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/walll222.jpg	(from https://brand-image.co.in/outdoor-and-hoarding-advertising-agency.html)
16:29:44	148162/148162	---M--	200	added ('OK')	image/jpeg	etag:%223215cf-242c2-61fc70e971800%22	https://brand-image.co.in/assets/img/service/pro1.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/pro1.jpg	(from https://brand-image.co.in/promotinal-material.html)
16:29:45	566790/566790	---M--	200	added ('OK')	image/jpeg	etag:%223215ce-8a606-61fc70e971800%22	https://brand-image.co.in/assets/img/service/pro.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/pro.jpg	(from https://brand-image.co.in/promotinal-material.html)
16:29:45	70637/70637	---M--	200	added ('OK')	image/jpeg	etag:%223215d0-113ed-61fc70e971800%22	https://brand-image.co.in/assets/img/service/pro3.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/pro3.jpg	(from https://brand-image.co.in/promotinal-material.html)
16:29:46	4351066/4351066	---M--	200	added ('OK')	image/jpeg	etag:%22321173-42645a-61fc70e971800%22	https://brand-image.co.in/assets/img/service/buss.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/buss.jpg	(from https://brand-image.co.in/outdoor-and-hoarding-advertising-agency.html)
16:29:47	54353/54353	---M--	200	added ('OK')	image/jpeg	etag:%223215c7-d451-61fc70e971800%22	https://brand-image.co.in/assets/img/service/paper.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/paper.jpg	(from https://brand-image.co.in/promotinal-material.html)
16:29:48	2778267/2778267	---M--	200	added ('OK')	image/jpeg	etag:%223215d2-2a649b-61fc70e971800%22	https://brand-image.co.in/assets/img/service/pro44.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/pro44.jpg	(from https://brand-image.co.in/promotinal-material.html)
16:29:48	147409/147409	---M--	200	added ('OK')	image/jpeg	etag:%223215c0-23fd1-61fc70e971800%22	https://brand-image.co.in/assets/img/service/mall.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/mall.jpg	(from https://brand-image.co.in/event-and-promotion-advertising-agency.html)
16:29:49	2903708/2903708	---M--	200	added ('OK')	image/jpeg	etag:%223215ed-2c4e9c-61fc70e971800%22	https://brand-image.co.in/assets/img/service/small.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/small.jpg	(from https://brand-image.co.in/promotinal-material.html)
16:29:51	120466/120466	---M--	200	added ('OK')	image/jpeg	etag:%2232117c-1d692-61fc70e971800%22	https://brand-image.co.in/assets/img/service/ev.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/ev.jpg	(from https://brand-image.co.in/event-and-promotion-advertising-agency.html)
16:29:54	166273/166273	---M--	200	added ('OK')	image/jpeg	etag:%223215bb-28981-61fc70e971800%22	https://brand-image.co.in/assets/img/service/event1.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/event1.jpg	(from https://brand-image.co.in/event-and-promotion-advertising-agency.html)
16:29:58	5568001/5568001	---M--	200	added ('OK')	image/jpeg	etag:%223215bc-54f601-61fc70e971800%22	https://brand-image.co.in/assets/img/service/event2.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/event2.jpg	(from https://brand-image.co.in/event-and-promotion-advertising-agency.html)
16:29:58	8961642/8961642	---M--	200	added ('OK')	image/jpeg	etag:%223215c5-88be6a-61fc70e971800%22	https://brand-image.co.in/assets/img/service/out1.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/out1.jpg	(from https://brand-image.co.in/outdoor-and-hoarding-advertising-agency.html)
16:29:58	7819484/7819484	---M--	200	added ('OK')	image/jpeg	etag:%22321174-7750dc-61fc70e971800%22	https://brand-image.co.in/assets/img/service/car.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/car.jpg	(from https://brand-image.co.in/event-and-promotion-advertising-agency.html)
16:29:59	3828845/3828845	---M--	200	added ('OK')	image/jpeg	etag:%22321175-3a6c6d-61fc70e971800%22	https://brand-image.co.in/assets/img/service/carwa.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/carwa.jpg	(from https://brand-image.co.in/event-and-promotion-advertising-agency.html)
16:30:00	153780/153780	---M--	200	added ('OK')	image/jpeg	etag:%223215c2-258b4-61fc70e971800%22	https://brand-image.co.in/assets/img/service/media1.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/media1.jpg	(from https://brand-image.co.in/transit-media-advertising.html)
16:30:01	106448/106448	---M--	200	added ('OK')	image/jpeg	etag:%223215f7-19fd0-61fc70e971800%22	https://brand-image.co.in/assets/img/service/transfer.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/transfer.jpg	(from https://brand-image.co.in/transit-media-advertising.html)
16:30:01	203257/203257	---M--	200	added ('OK')	image/jpeg	etag:%223215c1-319f9-61fc70e971800%22	https://brand-image.co.in/assets/img/service/media.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/media.jpg	(from https://brand-image.co.in/transit-media-advertising.html)
16:30:02	307041/307041	---M--	200	added ('OK')	image/jpeg	etag:%223210dd-4af61-61fc70e971800%22	https://brand-image.co.in/assets/img/service/auto.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/auto.jpg	(from https://brand-image.co.in/transit-media-advertising.html)
16:30:04	139654/139654	---M--	200	added ('OK')	image/jpeg	etag:%22320fb7-22186-61fc70e971800%22	https://brand-image.co.in/assets/img/service/10.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/10.jpg	(from https://brand-image.co.in/digital-wall-painting-advertising.html)
16:30:04	141316/141316	---M--	200	added ('OK')	image/jpeg	etag:%223210dc-22804-61fc70e971800%22	https://brand-image.co.in/assets/img/service/6.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/6.jpg	(from https://brand-image.co.in/digital-wall-painting-advertising.html)
16:30:04	4723455/4723455	---M--	200	added ('OK')	image/jpeg	etag:%223215c3-4812ff-61fc70e971800%22	https://brand-image.co.in/assets/img/service/media2.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/media2.jpg	(from https://brand-image.co.in/transit-media-advertising.html)
16:30:04	162599/162599	---M--	200	added ('OK')	image/jpeg	etag:%223215d4-27b27-61fc70e971800%22	https://brand-image.co.in/assets/img/service/r2.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/r2.jpg	(from https://brand-image.co.in/digital-wall-painting-advertising.html)
16:30:05	287872/287872	---M--	200	added ('OK')	image/jpeg	etag:%223215d3-46480-61fc70e971800%22	https://brand-image.co.in/assets/img/service/r1.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/r1.jpg	(from https://brand-image.co.in/digital-wall-painting-advertising.html)
16:30:05	142321/142321	---M--	200	added ('OK')	image/jpeg	etag:%223215fc-22bf1-61fc70e971800%22	https://brand-image.co.in/assets/img/service/wallp.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/wallp.jpg	(from https://brand-image.co.in/digital-wall-painting-advertising.html)
16:30:05	4969526/4969526	---M--	200	added ('OK')	image/jpeg	etag:%223215f8-4bd436-61fc70eb59c80%22	https://brand-image.co.in/assets/img/service/tri.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/tri.jpg	(from https://brand-image.co.in/transit-media-advertising.html)
16:30:05	112326/112326	---M--	200	added ('OK')	image/jpeg	etag:%22320fb8-1b6c6-61fc70e971800%22	https://brand-image.co.in/assets/img/service/11.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/11.jpg	(from https://brand-image.co.in/digital-wall-painting-advertising.html)
16:30:05	43846/43846	---M--	200	added ('OK')	image/jpeg	etag:%223215d6-ab46-61fc70e971800%22	https://brand-image.co.in/assets/img/service/s2.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/s2.jpg	(from https://brand-image.co.in/signages-effective-design.html)
16:30:06	40975/40975	---M--	200	added ('OK')	image/jpeg	etag:%223215d9-a00f-61fc70e971800%22	https://brand-image.co.in/assets/img/service/s5.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/s5.jpg	(from https://brand-image.co.in/signages-effective-design.html)
16:30:06	22941/22941	---M--	200	added ('OK')	image/png	etag:%223215d5-599d-61fc70e971800%22	https://brand-image.co.in/assets/img/service/s1.png	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/s1.png	(from https://brand-image.co.in/signages-effective-design.html)
16:30:06	39035/39035	---M--	200	added ('OK')	image/jpeg	etag:%223215d7-987b-61fc70e971800%22	https://brand-image.co.in/assets/img/service/s3.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/s3.jpg	(from https://brand-image.co.in/signages-effective-design.html)
16:30:06	10494/10494	---M--	200	added ('OK')	image/png	etag:%223215d8-28fe-61fc70e971800%22	https://brand-image.co.in/assets/img/service/s4.png	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/s4.png	(from https://brand-image.co.in/signages-effective-design.html)
16:30:07	40318/40318	---M--	200	added ('OK')	image/jpeg	etag:%223215da-9d7e-61fc70e971800%22	https://brand-image.co.in/assets/img/service/s6.jpg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/service/s6.jpg	(from https://brand-image.co.in/signages-effective-design.html)
16:30:23	355/355	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jan%202026%2011:00:22%20GMT	https://brand-image.co.in/assets/img/blog/flex-printing.jpeg	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/blog/flex-printing.dd.delayed	(from https://brand-image.co.in/advantages-of-flex-printing.html)
16:30:24	355/355	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jan%202026%2011:00:23%20GMT	https://brand-image.co.in/assets/img/blog/outdoor%20advertising.webp	C:/My%20Web%20Sites/Brand%20Image/brand-image.co.in/assets/img/blog/outdoor%20advertising.webp	(from https://brand-image.co.in/what-is-outdoor-advertising.html)
